,ICAO Code,First Seen Timestamp,Last Seen Timestamp,Arrival Airport Code,Destination Airport Code,Flight Number
3737,'a114f4',1579385562,1579389941,'KTPA','KCLT','AAL1811 '
3738,'aa1b9a',1579386009,1579389615,'KTPA','KATL','SWA4936 '
3739,'a35da8',1579381031,1579389558,'KTPA','KGRR','FFT2511 '
3740,'a95632',1579386607,1579389495,'KTPA',None,'SIL0062 '
3741,'a87c4f',1579380242,1579389392,'KTPA','KJFK','JBU325  '
3742,'ac79a3',1579387235,1579389304,'KTPA','KMIA','AAL669  '
3743,'a8faa6',1579383203,1579389173,'KTPA','KIAH','NKS314  '
3744,'a9ea96',1579380632,1579389102,'KTPA','KPHL','AAL2032 '
3745,'ac76f2',1579373910,1579388986,'KTPA','KLAX','DAL1301 '
3746,'abbcc1',1579378750,1579388821,'KTPA','KDEN','SWA5303 '
3747,'a402dd',1579385140,1579388719,'KTPA','KATL','DAL2130 '
3748,'a12894',1579386383,1579388609,'KTPA','KOPF','N174FP  '
3749,'aad32f',1579381500,1579388447,'KTPA','KCMH','SWA5581 '
3750,'a894f2',1579379194,1579388330,'KTPA','KEWR','JBU1973 '
3751,'a5e6f7',1579365382,1579387924,'KTPA','NC22','N48HH   '
3752,'a7fb19',1579380312,1579387880,'KTPA','KBWI','NKS835  '
3753,'a3f07f',1579379023,1579387768,'KTPA','KPHL','FFT2377 '
3754,'a3b87f',1579378691,1579387113,'KTPA','KJFK','DAL951  '
3755,'a9fb9d',1579376695,1579386981,'KTPA','KBDL','SWA2295 '
3756,'a70523',1579380434,1579386894,'KTPA','KSDF','SWA5022 '
3757,'aa779d',1579377406,1579386727,'KTPA','KBUF','SWA5118 '
3758,'a70c91',1579384120,1579386325,'KTPA','KFLL','SWA1284 '
3759,'a6587b',1579376501,1579385916,'KTPA',None,'JBU533  '
3760,'a0a2fc',1579384718,1579385512,'KTPA',None,'N140DA  '
3761,'ace7bf',1579379983,1579385411,'KTPA','KRDU','EDV5233 '
3762,'a57b4d',1579369394,1579385293,'KTPA','KSFO','UAL352  '
3763,'400775',1579350960,1579384717,'KTPA','EGKK','BAW60T  '
3764,'ad5c33',1579376670,1579384605,'KTPA','KORD','AAL1101 '
3765,'a1a917',1579374978,1579384238,'KTPA','KHPN','JBU1447 '
3766,'abbce5',1579376484,1579384109,'KTPA','KBWI','SWA5215 '
3767,'aa6019',1579381472,1579384085,'KTPA','KECP','N768JS  '
3768,'a34ecc',1579377090,1579383944,'KTPA','KCVG','FFT1761 '
3769,'a4b1fc',1579381422,1579383927,'KTPA',None,'SIL0138 '
3770,'a19404',1579378471,1579383368,'KTPA','KBNA','SWA5580 '
3771,'ae14a4',1579362185,1579383132,'KTPA','TE87','RFNK10  '
3772,'aaa5dc',1579376401,1579383004,'KTPA','KAUS','SWA5014 '
3773,'a05cf3',1579375754,1579382868,'KTPA','KDCA','AAL1767 '
3774,'aa97b8',1579375223,1579382647,'KTPA',None,'SWA5157 '
3775,'a50c7c',1579374031,1579382538,'KTPA','KGRR','SWA5179 '
3776,'a13c73',1579377962,1579382230,'KTPA','KCLT','AAL1748 '
3777,'a44b56',1579373676,1579382099,'KTPA',None,'DAL2160 '
3778,'a8c006',1579375482,1579382003,'KTPA','KCVG','GTI3067 '
3779,'a2a686',1579365611,1579381914,'KTPA','KSEA','ASA770  '
3780,'a4aea2',1579367648,1579381769,'KTPA','KLAS','SWA4966 '
3781,'ac74e4',1579374306,1579381691,'KTPA','KDCA','SWA4971 '
3782,'a8264f',1579374394,1579381587,'KTPA','KCMH','NKS1275 '
3783,'a9df2f',1579373312,1579381559,'KTPA','KMDW','SWA5600 '
3784,'a9d27c',1579374531,1579381467,'KTPA','KEDC','N       '
3785,'3c64c5',1579342200,1579381375,'KTPA','EDDF','DLH482  '
3786,'a4b5d2',1579371060,1579381297,'KTPA','KDEN','UAL245  '
3787,'a3e6dd',1579377534,1579380533,'KTPA',None,'N350XC  '
3788,'aaed5a',1579376694,1579380325,'KTPA','KATL','DAL2047 '
3789,'a87904',1579372770,1579380018,'KTPA',None,'NKS291  '
3790,'abc0c1',1579375389,1579379856,'KTPA',None,'SWA5248 '
3791,'acd1f6',1579367041,1579379538,'KTPA','KPHX','AAL549  '
3792,'a02e0a',1579371441,1579379398,'KTPA','KPHL','AAL278  '
3793,'a993fc',1579372091,1579379204,'KTPA','KCMH','SWA5008 '
3794,'a3f04a',1579369411,1579379098,'KTPA','KMSP','DAL1660 '
3795,'a05dd8',1579376790,1579379008,'KTPA','KFLL','UAL2744 '
3796,'a8102a',1579371750,1579378806,'KTPA','KIAD','UAL1112 '
3797,'ad7471',1579371007,1579378703,'KTPA','KMCI','SWA4302 '
3798,'a2ef7f',1579367557,1579378559,'KTPA','CYUL','N289AW  '
3799,'aaaa1e',1579367287,1579378436,'KTPA',None,'SWA5065 '
3800,'a922fd',1579375696,1579378095,'KTPA',None,'CAY200  '
3801,'a8d206',1579373263,1579377809,'KTPA','KCLT','AAL1821 '
3802,'ada296',1579369654,1579377643,'KTPA','KORD','AAL2015 '
3803,'a3de43',1579376164,1579377555,'KTPA','KTPF','N3486U  '
3804,'a9969b',1579367653,1579377524,'KTPA','KMSP','FFT2526 '
3805,'ad1986',1579370748,1579377419,'KTPA','KDFW','AAL2353 '
3806,'a35843',1579370972,1579376634,'KTPA','KIAH','UAL1768 '
3807,'ab5db8',1579366295,1579376115,'KTPA','KMSP','SCX367  '
3808,'a2e28f',1579373371,1579375646,'KTPA',None,'SWA5907 '
3809,'aaaddc',1579368695,1579375536,'KTPA','KSTL','SWA5025 '
3810,'acb2ad',1579369027,1579375417,'KTPA',None,'SWA4990 '
3811,'a1515b',1579367223,1579375349,'KTPA','KPHL','AAL809  '
3812,'ac79a3',1579372964,1579375183,'KTPA','KMIA','AAL2807 '
3813,'aaa244',1579367130,1579375001,'KTPA','KORD','UAL2326 '
3814,'a81163',1579365974,1579374732,'KTPA','KEWR','NKS751  '
3815,'a3d767',1579358221,1579374457,'KTPA','KSMF','ATN3801 '
3816,'aa1b9a',1579370589,1579374292,'KTPA','KATL','SWA4932 '
3817,'c02535',1579363084,1579374151,'KTPA',None,'CFOCI   '
3818,'a949a4',1579364476,1579373453,'KTPA','KLGA','NKS921  '
3819,'a6a30e',1579372597,1579373210,'KTPA','KSPG','N527BF  '
3820,'a442f3',1579370704,1579372658,'KTPA',None,'DAL936  '
3821,'a7faad',1579362770,1579372511,'KTPA','TJIG','JBU1052 '
3822,'a399de',1579368974,1579372509,'KTPA','KATL','DAL2149 '
3823,'a7e9e4',1579368882,1579372409,'KTPA','KATL','NKS4    '
3824,'a2d990',1579355451,1579371347,'KTPA',None,'N283EM  '
3825,'a95632',1579366814,1579371269,'KTPA','24FL','SIL0082 '
3826,'acfa3d',1579364105,1579371175,'KTPA','KDAL','SWA2872 '
3827,'a17063',1579361052,1579371095,'KTPA','KBOS','JBU2191 '
3828,'a3db5e',1579362829,1579370908,'KTPA',None,'DAL1567 '
3829,'abd5e0',1579363211,1579370565,'KTPA','KBWI','SWA5219 '
3830,'a8d6de',1579362555,1579370369,'KTPA','KACY','NKS341  '
3831,'a890aa',1579368274,1579369670,'KTPA','01FL','N651CG  '
3832,'a34b15',1579359316,1579369522,'KTPA','KDEN','FFT292  '
3833,'ad4584',1579362708,1579369437,'KTPA',None,'SWA4982 '
3834,'aaea84',1579364918,1579369361,'KTPA','KCLT','AAL2001 '
3835,'abe3c8',1579361055,1579369177,'KTPA','KMDW','SWA5698 '
3836,'ad01ab',1579362525,1579369099,'KTPA','KCVG','SWA5700 '
3837,'add2b6',1579362414,1579369049,'KTPA','KDFW','AAL2270 '
3838,'a95c3f',1579356729,1579368522,'KTPA','KORF','N702CS  '
3839,'a4b1fc',1579365846,1579368377,'KTPA',None,'SIL0134 '
3840,'a2d3b3',1579359367,1579368258,'KTPA','KBUF','SWA4961 '
3841,'abbd73',1579359465,1579368139,'KTPA','KMKE','SWA5206 '
3842,'aa5237',1579360754,1579367989,'KTPA','KDCA','AAL2039 '
3843,'c0669e',1579358584,1579367876,'KTPA','CYYZ','WJA1246 '
3844,'a35db6',1579366011,1579367777,'KTPA',None,'N316GE  '
3845,'a46e40',1579364213,1579367774,'KTPA','KATL','DAL1308 '
3846,'0c200c',1579365222,1579367558,'KTPA',None,'CMP393  '
3847,'5000ce',1579357895,1579366479,'KTPA','KTEB','T7GQM   '
3848,'ac6364',1579356275,1579366254,'KTPA','KMSP','DAL3066 '
3849,'a2685b',1579358356,1579365701,'KTPA','KBWI','SWA5184 '
3850,'a417fe',1579356887,1579365614,'KTPA','KMKE','FFT2523 '
3851,'a4c135',1579354662,1579365433,'KTPA','KDAL','SWA5149 '
3852,'a4fd72',1579362421,1579365320,'KTPA',None,'SWQ3972 '
3853,'a34fae',1579364296,1579365218,'KTPA','KSRQ','EJA312  '
3854,'a71048',1579359136,1579365118,'KTPA','KHOU','SWA5131 '
3855,'a9ed12',1579354747,1579365020,'KTPA','KDEN','SWA5105 '
3856,'a47e31',1579363142,1579364901,'KTPA',None,'N389RA  '
3857,'a486d8',1579361146,1579364884,'KTPA','KATL','DAL1685 '
3858,'a6b911',1579355323,1579364818,'KTPA','CT19','NKS455  '
3859,'a7fb19',1579356875,1579364699,'KTPA','KCLE','NKS177  '
3860,'a0b9aa',1579362524,1579364622,'KTPA','FA37','N146HA  '
3861,'a7b0c4',1579355970,1579364499,'KTPA','KEWR','JBU573  '
3862,'aa231c',1579357145,1579364368,'KTPA','KDCA','SWA5193 '
3863,'a4ec6b',1579360551,1579364267,'KTPA','KATL','SWA5289 '
3864,'abaa1a',1579353904,1579364139,'KTPA','KPVD','SWA5232 '
3865,'a56dcf',1579354861,1579364052,'KTPA','KEWR','UAL1524 '
3866,'a78d73',1579355947,1579363944,'KTPA',None,'DAL1133 '
3867,'a542d7',1579358894,1579363859,'KTPA','KBNA','SWA5162 '
3868,'a64a02',1579357045,1579363803,'KTPA','KDFW','NKS812  '
3869,'a6c247',1579356605,1579363678,'KTPA','KIAD','UAL2002 '
3870,'a18304',1579361835,1579363604,'KTPA',None,'N197JR  '
3871,'abdf83',1579360728,1579363479,'KTPA','KFXE','GAJ864  '
3872,'ad185a',1579358683,1579363284,'KTPA','KCLT','AAL2046 '
3873,'a48e46',1579354080,1579362882,'KTPA','KLGA','DAL2280 '
3874,'a5dd1c',1579353655,1579362760,'KTPA','KLGA','SWA4951 '
3875,'c05e62',1579350437,1579362569,'KTPA','CYUL','ROU1618 '
3876,'a35da8',1579354058,1579362419,'KTPA','KPHL','FFT2375 '
3877,'ac75ee',1579359437,1579361948,'KTPA','KMIA','AAL2584 '
3878,'a958d2',1579354183,1579361815,'KTPA','KCLE','FFT2435 '
3879,'ad2ea9',1579352897,1579361537,'KTPA','KJFK','DAL2794 '
3880,'ad2c19',1579354332,1579361054,'KTPA','KDFW','AAL1351 '
3881,'abc0c1',1579351127,1579360909,'KTPA','TJIG','SWA5243 '
3882,'ace7bf',1579355253,1579360814,'KTPA','KRDU','EDV5381 '
3883,'a041b0',1579357812,1579360567,'KTPA',None,'FDY83   '
3884,'a466c7',1579354072,1579360431,'KTPA','KCVG','DAL723  '
3885,'a438c3',1579350090,1579360139,'KTPA','KBOS','DAL2136 '
3886,'a894f2',1579351202,1579359959,'KTPA','KJFK','JBU525  '
3887,'abc49b',1579352875,1579359839,'KTPA',None,'SWA5225 '
3888,'ac712d',1579352281,1579359329,'KTPA','KDAL','SWA5075 '
3889,'a67ca6',1579356741,1579359129,'KTPA','KFLL','NKS570  '
3890,'a7cfe3',1579353992,1579358957,'KTPA','KBNA','NKS1651 '
3891,'a3e8dc',1579355185,1579358786,'KTPA','KATL','DAL2607 '
3892,'aba5b6',1579356770,1579358698,'KTPA','KTPA','N85HH   '
3893,'aa1b9a',1579348926,1579358574,'KTPA',None,'SWA4931 '
3894,'aaa668',1579350665,1579358243,'KTPA','KBWI','SWA4994 '
3895,'a6f00d',1579353632,1579357854,'KTPA','KCLT','AAL503  '
3896,'ab1d68',1579356108,1579357825,'KTPA','KPMP','N815RB  '
3897,'c02202',1579347917,1579357492,'KTPA','CYYZ','ROU1654 '
3898,'a98aff',1579348950,1579357307,'KTPA','KABE','ATN3757 '
3899,'a2396e',1579350033,1579356988,'KTPA','KSTL','SWA5190 '
3900,'a3a575',1579346647,1579356852,'KTPA','KBOS','JBU891  '
3901,'a3fba4',1579348293,1579356646,'KTPA','KTTN','FFT827  '
3902,'c0482a',1579345814,1579355939,'KTPA','CHF2','ROU1648 '
3903,'abb8a0',1579350430,1579355478,'KTPA','KBNA','SWA5240 '
3904,'a05eb4',1579352917,1579355409,'KTPA','KMIA','GTI6920 '
3905,'a5d965',1579345880,1579355314,'KTPA',None,'SWA5114 '
3906,'a3f436',1579345670,1579354846,'KTPA','KISP','FFT2519 '
3907,'aab1d2',1579348105,1579354734,'KTPA',None,'SWA5013 '
3908,'aa974f',1579350780,1579354528,'KTPA',None,'SWA5543 '
3909,'aa2e2d',1579346420,1579354280,'KTPA','KCLE','SWA5536 '
3910,'a2e28f',1579346659,1579354091,'KTPA','KBWI','SWA5101 '
3911,'aaa875',1579347048,1579352267,'KTPA','KRDU','SWA4984 '
3912,'a29391',1579350151,1579352198,'KTPA','KFLL','SWA5558 '
3913,'a0cb68',1579349131,1579351151,'KTPA','KMIA','AAL1118 '
3914,'a4c0d8',1579348374,1579351086,'KTPA','KFLL','SIL0058 '
3915,'a662a5',1579347060,1579350866,'KTPA','KATL','NKS900  '
3916,'aa777e',1579346744,1579350479,'KTPA','KATL','SWA5007 '
3917,'a3d91f',1579343767,1579349750,'KTPA','KSDF','UPS1338 '
3918,'a104c3',1579342129,1579346983,'KTPA',None,'FDX1410 '
3919,'a9969b',1579335272,1579345497,'KTPA','KDEN','FFT290  '
3920,'a24a0a',1579328790,1579345245,'KTPA','KSEA','ASA774  '
3921,'a4463e',1579330911,1579343586,'KTPA','KU42','DAL2514 '
3922,'a9e9d7',1579327245,1579340499,'KTPA','CYWG','BSK395  '
3923,'a3e911',1579326741,1579340140,'KTPA','KLAS','FFT2098 '
3924,'a82ce3',1579336262,1579339785,'KTPA','KOPF','CLT4    '
3925,'a81163',1579325897,1579339198,'KTPA','KLAS','NKS1128 '
3926,'a0c3b6',1579326982,1579334006,'KTPA','KBWI','GTI3534 '
3927,'a3999e',1579318010,1579330289,'KTPA','KPHX','ATN3717 '
3928,'ad3c16',1579322199,1579330108,'KTPA','KORD','AAL2409 '
3929,'adcca8',1579303189,1579329082,'KTPA',None,'N989AW  '
3930,'a4d8a5',1579325204,1579328869,'KTPA','KOPF','CTL3    '
3931,'a34e97',1579324269,1579328085,'KTPA','KATL','DAL386  '
3932,'ad8836',1579297436,1579327346,'KTPA',None,'JBU225  '
3933,'a11fc1',1579296609,1579326056,'KTPA','KSAN','UAL1983 '
3934,'abb94f',1579317086,1579325427,'KTPA','KMKE','SWA1315 '
3935,'a0e086',1579304414,1579325268,'KTPA','KLAX','AAL2256 '
3936,'a1804c',1579304187,1579324707,'KTPA',None,'AAL1773 '
3937,'a67399',1579316404,1579324554,'KTPA',None,'SOO3604 '
3938,'ab38aa',1579319026,1579322516,'KTPA','KATL','DAL2993 '
3939,'a6b1a3',1579301985,1579321851,'KTPA','KLAX','NKS504  '
3940,'a3b4c8',1579316401,1579321739,'KTPA',None,'DAL724  '
3941,'a67538',1579319516,1579321618,'KTPA',None,'NKS539  '
3942,'aa76a8',1579317596,1579321465,'KTPA',None,'SWA1541 '
3943,'a318ea',1579316405,1579321348,'KTPA',None,'SWA130  '
3944,'a887e0',1579302700,1579321276,'KTPA',None,'NKS574  '
3945,'aa3966',1579316490,1579321164,'KTPA',None,'SWA1716 '
3946,'a923ef',1579316405,1579321019,'KTPA',None,'UAL1819 '
3947,'a041b0',1579316404,1579320929,'KTPA',None,'FDY12   '
3948,'a82ce3',1579317244,1579320748,'KTPA','KOPF','CTL2    '
3949,'add2b0',1579279510,1579320599,'KTPA','KMIA','AAL2703 '
3950,'abf3b8',1579299158,1579320143,'KTPA','KAUS','SWA259  '
3951,'ad5e27',1579316404,1579320025,'KTPA',None,'SWA547  '
3952,'a95632',1579316425,1579319963,'KTPA',None,'SIL0080 '
3953,'abbcc1',1579299898,1579319747,'KTPA','KLAS','SWA256  '
3954,'aa2ba5',1579304225,1579319451,'KTPA','KSAT','UAL1789 '
3955,'a9650f',1579289345,1579319333,'KTPA','KBOI','SWA4706 '
3956,'aa6a98',1579298045,1579319126,'KTPA','KFLL','SWA600  '
3957,'a3f473',1579316833,1579318961,'KTPA',None,'JBU2752 '
3958,'ac76f2',1579316412,1579318859,'KTPA',None,'DAL3071 '
3959,'a948c4',1579316404,1579318247,'KTPA',None,'DAL2304 '
3960,'ad8935',1579316416,1579317827,'KTPA',None,'AAL864  '
3961,'a8a319',1579304841,1579317414,'KTPA','KPHX','AAL604  '
3962,'a8fe5d',1579316403,1579317179,'KTPA',None,'NKS745  '
3963,'a68b79',1579304019,1579305598,'KTPA','58FD','N5201R  '
3964,'a1e6b9',1579298882,1579304908,'KTPA','KSDF','SWA1327 '
3965,'abeb57',1579297601,1579304802,'KTPA','KBWI','SWA857  '
3966,'abde0b',1579300960,1579304667,'KTPA','KATL','DAL1491 '
3967,'a2ded8',1579302420,1579304575,'KTPA','KFLL','SWA513  '
3968,'a87c4f',1579296187,1579304545,'KTPA','KJFK','JBU325  '
3969,'a95632',1579302190,1579304452,'KTPA',None,'SIL62   '
3970,'a3520e',1579298342,1579304430,'KTPA','KCVG','ATN3332 '
3971,'a2fee9',1579302153,1579304319,'KTPA',None,'SWA3953 '
3972,'a90f39',1579303249,1579304235,'KTPA','FL01','N683JW  '
3973,'a71724',1579302591,1579304175,'KTPA',None,'EJA556  '
3974,'a091c6',1579301303,1579304121,'KTPA','FD02','N136D   '
3975,'abd5bb',1579294911,1579303984,'KTPA','KISP','SWA1039 '
3976,'a43bd1',1579302632,1579303888,'KTPA',None,'N372GB  '
3977,'a041b0',1579301207,1579303541,'KTPA',None,'FDY85   '
3978,'a78a52',1579298993,1579303428,'KTPA','KCLT','AAL1811 '
3979,'aa6c7c',1579294658,1579303328,'KTPA','KLGA','SWA558  '
3980,'a7d2e6',1579298594,1579303213,'KTPA',None,'FDX768  '
3981,'ac760d',1579301030,1579303151,'KTPA','KMIA','AAL669  '
3982,'a6c07f',1579293471,1579302965,'KTPA','KBOS','NKS797  '
3983,'a869bc',1579294620,1579302846,'KTPA','KEWR','JBU1973 '
3984,'a18304',1579301820,1579302570,'KTPA','9FD2','N197JR  '
3985,'a77c11',1579294015,1579302407,'KTPA','KEWR','UAL1783 '
3986,'a48dea',1579296497,1579302288,'KTPA','KIAH','UAL2067 '
3987,'a8a7f1',1579296347,1579302155,'KTPA','KIAH','NKS314  '
3988,'a9d5a2',1579293913,1579301598,'KTPA','KORD','UAL397  '
3989,'acb82c',1579293252,1579301534,'KTPA','KJFK','DAL2649 '
3990,'a717b6',1579295040,1579301381,'KTPA','K7L8','SWA2170 '
3991,'acb4c1',1579286564,1579301216,'KTPA','KLAX','DAL1301 '
3992,'a78d73',1579293222,1579300894,'KTPA','KDTW','DAL1621 '
3993,'a15f14',1579293041,1579300757,'KTPA','KDET','N188HA  '
3994,'a8c724',1579297071,1579300620,'KTPA','KATL','DAL2130 '
3995,'abe448',1579283477,1579299534,'KTPA','KSFO','UAL352  '
3996,'a81abe',1579290632,1579299377,'KTPA',None,'JBU533  '
3997,'a29eb6',1579292567,1579299253,'KTPA','KDCA','SWA795  '
3998,'aaae1b',1579288073,1579299172,'KTPA','KDAL','SWA5988 '
3999,'a2a686',1579281527,1579298987,'KTPA','KSEA','ASA770  '
4000,'a3f436',1579290782,1579298698,'KTPA','KGRR','FFT2511 '
4001,'4006c3',1579265100,1579298480,'KTPA','EGKK','BAW60T  '
4002,'a728c1',1579290858,1579298326,'KTPA','KPHL','AAL1663 '
4003,'ad9003',1579291293,1579298007,'KTPA','KDFW','AAL2430 '
4004,'a69582',1579295544,1579297873,'KTPA','KMIA','EJA523  '
4005,'a6d3af',1579294100,1579297679,'KTPA','KATL','DAL1874 '
4006,'a6721b',1579294561,1579297547,'KTPA',None,'GAJ514  '
4007,'aca3a3',1579292988,1579297407,'KTPA','KCLT','AAL1748 '
4008,'aaa1de',1579291389,1579297289,'KTPA','KHOU','SWA1313 '
4009,'a4c48f',1579294891,1579297177,'KTPA',None,'SIL0138 '
4010,'ab6229',1579284490,1579297072,'KTPA','KPHX','SWA1035 '
4011,'abc1bc',1579289198,1579296944,'KTPA','KDTW','DAL2160 '
4012,'a9c5c5',1579286954,1579296718,'KTPA','KBOS','JBU1391 '
4013,'aa7718',1579289070,1579296196,'KTPA','KBWI','SWA1287 '
4014,'a3534a',1579290791,1579296046,'KTPA','KRDU','EDV5233 '
4015,'a05940',1579288878,1579295931,'KTPA','KDCA','AAL1767 '
4016,'a8c006',1579289360,1579295758,'KTPA','KCVG','GTI3067 '
4017,'a168f5',1579287160,1579295678,'KTPA','KHPN','JBU1447 '
4018,'a5b954',1579288399,1579295561,'KTPA','KSAT','SWA1659 '
4019,'ac0b61',1579284932,1579295443,'KTPA','KDEN','UAL245  '
4020,'a0fb74',1579287817,1579295286,'KTPA','KFNT','N1620   '
4021,'a756ea',1579293962,1579294980,'KTPA',None,'N572M   '
4022,'a7c93f',1579293257,1579294751,'KTPA',None,'N600WM  '
4023,'a6e706',1579292760,1579294570,'KTPA','KDAB','N544CM  '
4024,'a9335a',1579287895,1579294415,'KTPA','KCMH','NKS1275 '
4025,'ad4472',1579292264,1579294304,'KTPA','FL63','N954KP  '
4026,'abb271',1579292290,1579294229,'KTPA','KFXE','SWA182  '
4027,'abca97',1579293415,1579294181,'KTPA','KPIE','GAJ859  '
4028,'a4d42d',1579281513,1579294063,'KTPA','KPHX','AAL549  '
4029,'aaa668',1579288811,1579293604,'KTPA',None,'SWA1961 '
4030,'abdcbe',1579283739,1579293473,'KTPA','KPVD','SWA1157 '
4031,'ab7a21',1579289840,1579293359,'KTPA','KATL','DAL2047 '
4032,'3c64c5',1579256018,1579293227,'KTPA','EDDF','DLH482  '
4033,'a86061',1579286167,1579293044,'KTPA','KBWI','NKS835  '
4034,'a27380',1579289223,1579292873,'KTPA',None,'SWA472  '
4035,'acf207',1579284969,1579292728,'KTPA','KORD','AAL1101 '
4036,'a57b8b',1579284814,1579292519,'KTPA','KMDW','SWA537  '
4037,'a3cd58',1579284206,1579292378,'KTPA','KJFK','DAL2593 '
4038,'a73f35',1579284215,1579292263,'KTPA','KBUF','SWA1408 '
4039,'a4b1fc',1579289822,1579292187,'KTPA',None,'SIL0135 '
4040,'a98d7e',1579286351,1579292006,'KTPA','KIAH','UAL1768 '
4041,'ad81bc',1579273370,1579291752,'KTPA','KFRG','N97EM   '
4042,'ad9edf',1579284566,1579291589,'KTPA','KDFW','AAL2353 '
4043,'abb5e2',1579285150,1579291463,'KTPA','KCMH','SWA1322 '
4044,'a89086',1579286860,1579291318,'KTPA','KCLT','AAL1821 '
4045,'ad2573',1579287714,1579291162,'KTPA','KATL','SWA1600 '
4046,'a809f5',1579284563,1579291018,'KTPA','PN62','NKS291  '
4047,'a42bb9',1579276091,1579290901,'KTPA','KHFD','N368TM  '
4048,'a59b5e',1579283794,1579290714,'KTPA','KIAD','UAL1112 '
4049,'a528d6',1579283340,1579290381,'KTPA','KBWI','SWA1847 '
4050,'a9af3e',1579280430,1579290142,'KTPA','KMSP','FFT2526 '
4051,'a7e9e4',1579281540,1579289817,'KTPA','KEWR','NKS751  '
4052,'ac259b',1579286146,1579289656,'KTPA','KATL','DAL2372 '
4053,'a32368',1579279675,1579289137,'KTPA','KMSP','DAL2020 '
4054,'a3a503',1579280559,1579289001,'KTPA','KLGA','DAL2170 '
4055,'ac756c',1579286793,1579288927,'KTPA','KMIA','AAL2807 '
4056,'a19b72',1579283883,1579288783,'KTPA','KBNA','SWA1444 '
4057,'a00f8c',1579287139,1579288638,'KTPA',None,'EJM274  '
4058,'a7db08',1579280207,1579287988,'KTPA','KPHL','NKS1243 '
4059,'a42665',1579272253,1579287839,'KTPA','KSMF','ATN3801 '
4060,'424195',1579285590,1579287731,'KTPA',None,'CAY202  '
4061,'a949a4',1579278733,1579287097,'KTPA','KLGA','NKS921  '
4062,'aa68ad',1579284047,1579286254,'KTPA',None,'N77WL   '
4063,'a88df0',1579282330,1579286005,'KTPA','KATL','NKS4    '
4064,'abc2fb',1579284450,1579285934,'KTPA','FA37','N857ST  '
4065,'abde0b',1579282252,1579285728,'KTPA','KATL','DAL2330 '
4066,'a782e4',1579277855,1579285611,'KTPA','KPHL','AAL809  '
4067,'aaf183',1579275750,1579285287,'KTPA','TJIG','JBU1052 '
4068,'a9d59a',1579274588,1579285163,'KTPA','KDEN','UAL1591 '
4069,'a8aba8',1579277651,1579285075,'KTPA','89NJ','NKS341  '
4070,'aa4c42',1579277555,1579284925,'KTPA','KORD','UAL678  '
4071,'ad01ab',1579277357,1579284828,'KTPA','KPHL','SWA5094 '
4072,'a78cfc',1579274643,1579284388,'KTPA','KBOS','JBU2191 '
4073,'ab503a',1579281330,1579284138,'KTPA','KSRQ','SCX992  '
4074,'a098f6',1579277033,1579283931,'KTPA','KDFW','AAL2270 '
4075,'a80287',1579275861,1579283741,'KTPA','KDTW','NKS639  '
4076,'a4c48f',1579280760,1579283099,'KTPA',None,'SIL0134 '
4077,'a178de',1579278780,1579282973,'KTPA','KCLT','AAL2001 '
4078,'a95632',1579277882,1579282815,'KTPA','24FL','SIL82   '
4079,'a98520',1579275750,1579282697,'KTPA','KDAL','SWA9007 '
4080,'aa5c6d',1579270767,1579282528,'KTPA','KFAR','N767KC  '
4081,'c0669e',1579274046,1579282453,'KTPA','CYYZ','WJA1246 '
4082,'485122',1579273004,1579282334,'KTPA','KMSP','SCX363  '
4083,'a43f51',1579274677,1579282194,'KTPA','KDTW','DAL1959 '
4084,'a958d2',1579275122,1579282069,'KTPA','KCLE','FFT2435 '
4085,'abeb31',1579272215,1579281950,'KTPA','TJSJ','SWA1037 '
4086,'0c200f',1579256430,1579281856,'KTPA','TJIG','CMP393  '
4087,'a70463',1579278164,1579281618,'KTPA','KATL','DAL2091 '
4088,'a54926',1579278707,1579281476,'KTPA','KOPF','N44KA   '
4089,'a84660',1579280257,1579281279,'KTPA',None,'NKS8101 '
4090,'abe7c5',1579277484,1579281160,'KTPA','KATL','SWA893  '
4091,'aa7b10',1579274136,1579281014,'KTPA','KAUS','SWA416  '
4092,'a53a7c',1579278728,1579280915,'KTPA','FD70','N436MA  '
4093,'acfd2c',1579272947,1579280639,'KTPA','KORD','AAL2015 '
4094,'a5a6c1',1579272062,1579280457,'KTPA','KLGA','SWA233  '
4095,'abc4d8',1579269694,1579280093,'KTPA','KDEN','SWA5740 '
4096,'a36faa',1579278693,1579280028,'KTPA','7FD2','N320PW  '
4097,'a776b2',1579270732,1579279152,'KTPA','KEWR','JBU573  '
4098,'a8af5f',1579271297,1579278776,'KTPA','KORD','NKS729  '
4099,'ada024',1579276133,1579278352,'KTPA',None,'N9771C  '
4100,'a6b911',1579271033,1579278253,'KTPA','KDFW','NKS812  '
4101,'a494c5',1579270657,1579278119,'KTPA','KORD','UAL2326 '
4102,'a557c3',1579270899,1579277848,'KTPA','KBWI','SWA910  '
4103,'ab72b3',1579274165,1579277766,'KTPA','KATL','DAL1891 '
4104,'ac72af',1579270501,1579277572,'KTPA','KDFW','AAL1351 '
4105,'a41bb5',1579269364,1579277297,'KTPA','KMKE','FFT2523 '
4106,'abd5bb',1579266155,1579276589,'KTPA',None,'SWA1870 '
4107,'a722b1',1579271792,1579276460,'KTPA','KCLT','AAL2046 '
