,ICAO Code,First Seen Timestamp,Last Seen Timestamp,Arrival Airport Code,Destination Airport Code,Flight Number,iaco
4002,a728c1,1579290858.0,1579298326,KTPA,nan,AAL1663 ,AAL
4003,ad9003,1579291293.0,1579298007,KTPA,nan,AAL2430 ,AAL
4004,a69582,1579295544.0,1579297873,KTPA,KMIA,EJA523  ,EJA
4007,aca3a3,1579292988.0,1579297407,KTPA,nan,AAL1748 ,AAL
4010,ab6229,1579284490.0,1579297072,KTPA,nan,SWA1035 ,SWA
4011,abc1bc,1579289198.0,1579296944,KTPA,nan,DAL2160 ,DAL
4013,aa7718,1579289070.0,1579296196,KTPA,nan,SWA1287 ,SWA
4014,a3534a,1579290791.0,1579296046,KTPA,nan,EDV5233 ,EDV
4015,a05940,1579288878.0,1579295931,KTPA,nan,AAL1767 ,AAL
4018,a5b954,1579288399.0,1579295561,KTPA,nan,SWA1659 ,SWA
4019,ac0b61,1579284932.0,1579295443,KTPA,nan,UAL245  ,UAL
4020,a0fb74,1579287817.0,1579295286,KTPA,nan,N1620   ,null
4021,a756ea,1579293962.0,1579294980,KTPA,nan,N572M   ,null
4022,a7c93f,1579293257.0,1579294751,KTPA,nan,N600WM  ,null
4023,a6e706,1579292760.0,1579294570,KTPA,KDAB,N544CM  ,null
4025,ad4472,1579292264.0,1579294304,KTPA,nan,N954KP  ,null
4028,a4d42d,1579281513.0,1579294063,KTPA,nan,AAL549  ,AAL
4031,ab7a21,1579289840.0,1579293359,KTPA,nan,DAL2047 ,DAL
4034,a27380,1579289223.0,1579292873,KTPA,nan,SWA472  ,SWA
4035,acf207,1579284969.0,1579292728,KTPA,nan,AAL1101 ,AAL
4036,a57b8b,1579284814.0,1579292519,KTPA,nan,SWA537  ,SWA
4037,a3cd58,1579284206.0,1579292378,KTPA,nan,DAL2593 ,DAL
4041,ad81bc,1579273370.0,1579291752,KTPA,nan,N97EM   ,null
4042,ad9edf,1579284566.0,1579291589,KTPA,nan,AAL2353 ,AAL
4044,a89086,1579286860.0,1579291318,KTPA,nan,AAL1821 ,AAL
4047,a42bb9,1579276091.0,1579290901,KTPA,nan,N368TM  ,null
4049,a528d6,1579283340.0,1579290381,KTPA,nan,SWA1847 ,SWA
4050,a9af3e,1579280430.0,1579290142,KTPA,nan,FFT2526 ,FFT
4052,ac259b,1579286146.0,1579289656,KTPA,nan,DAL2372 ,DAL
4053,a32368,1579279675.0,1579289137,KTPA,nan,DAL2020 ,DAL
4054,a3a503,1579280559.0,1579289001,KTPA,nan,DAL2170 ,DAL
4055,ac756c,1579286793.0,1579288927,KTPA,KMIA,AAL2807 ,AAL
4056,a19b72,1579283883.0,1579288783,KTPA,nan,SWA1444 ,SWA
4057,a00f8c,1579287139.0,1579288638,KTPA,nan,EJM274  ,null
4062,aa68ad,1579284047.0,1579286254,KTPA,nan,N77WL   ,null
4066,a782e4,1579277855.0,1579285611,KTPA,nan,AAL809  ,AAL
4068,a9d59a,1579274588.0,1579285163,KTPA,nan,UAL1591 ,UAL
4070,aa4c42,1579277555.0,1579284925,KTPA,nan,UAL678  ,UAL
4074,a098f6,1579277033.0,1579283931,KTPA,nan,AAL2270 ,AAL
4077,a178de,1579278780.0,1579282973,KTPA,nan,AAL2001 ,AAL
4080,aa5c6d,1579270767.0,1579282528,KTPA,nan,N767KC  ,null
4082,485122,1579273004.0,1579282334,KTPA,nan,SCX363  ,SCX
4086,0c200f,1579256430.0,1579281856,KTPA,nan,CMP393  ,CMP
4090,abe7c5,1579277484.0,1579281160,KTPA,nan,SWA893  ,SWA
4092,a53a7c,1579278728.0,1579280915,KTPA,nan,N436MA  ,null
4093,acfd2c,1579272947.0,1579280639,KTPA,nan,AAL2015 ,AAL
4099,ada024,1579276133.0,1579278352,KTPA,nan,N9771C  ,null
4101,a494c5,1579270657.0,1579278119,KTPA,nan,UAL2326 ,UAL
4103,ab72b3,1579274165.0,1579277766,KTPA,nan,DAL1891 ,DAL
4104,ac72af,1579270501.0,1579277572,KTPA,nan,AAL1351 ,AAL
4107,a722b1,1579271792.0,1579276460,KTPA,nan,AAL2046 ,AAL
4108,a50bea,1579274134.0,1579276388,KTPA,KOPF,EJA424  ,EJA
4111,c05f94,1579266268.0,1579276221,KTPA,nan,ROU1618 ,ROU
4112,a41632,1579267020.0,1579275983,KTPA,nan,UAL1524 ,UAL
4114,a2e29c,1579272950.0,1579275778,KTPA,nan,SWQ3952 ,SWQ
4115,a6432e,1579272827.0,1579275667,KTPA,nan,GAJ502  ,null
4116,a92367,1579269360.0,1579275514,KTPA,nan,UAL2389 ,UAL
4117,acc1f3,1579266917.0,1579275415,KTPA,nan,DAL2794 ,DAL
4118,a1ea70,1579265884.0,1579275320,KTPA,nan,SWA468  ,SWA
4124,a3a5ec,1579264094.0,1579273827,KTPA,nan,DAL2136 ,DAL
4127,aad72c,1579271918.0,1579273396,KTPA,KAPF,EJA798  ,EJA
4131,a7e24a,1579267785.0,1579272826,KTPA,nan,EDV5381 ,EDV
4134,a6aec4,1579264740.0,1579272296,KTPA,nan,N53HA   ,null
4139,a26a4f,1579262955.0,1579271327,KTPA,nan,ATN3757 ,ATN
4142,a69f70,1579268894.0,1579271038,KTPA,KMIA,N526CF  ,null
4144,a42394,1579267422.0,1579270847,KTPA,KFXE,N366LD  ,null
4145,a56a56,1579263617.0,1579270709,KTPA,nan,SWA375  ,SWA
4146,a8c796,1579260772.0,1579270569,KTPA,nan,JBU891  ,JBU
4151,a5760c,1579267040.0,1579269153,KTPA,KOPF,N451CG  ,null
4156,add0b4,1579266036.0,1579268007,KTPA,nan,N99EF   ,null
4157,aa7a3c,1579261115.0,1579267783,KTPA,nan,SWA1399 ,SWA
4159,aa96e2,1579259882.0,1579266081,KTPA,nan,SWA1601 ,SWA
4161,aa7988,1579259270.0,1579264495,KTPA,nan,SWA1291 ,SWA
4162,adcca6,1579262202.0,1579264244,KTPA,KMIA,AAL1118 ,AAL
4163,a65170,1579260243.0,1579263945,KTPA,nan,NKS900  ,NKS
4165,a28de3,1579243413.0,1579260528,KTPA,nan,ASA774  ,ASA
4166,a8dff1,1579254014.0,1579258885,KTPA,nan,FDX1424 ,FDX
4167,a44d62,1579244514.0,1579257940,KTPA,nan,DAL2514 ,DAL
4169,a0ed6e,1579250019.0,1579257522,KTPA,nan,UPS1352 ,UPS
4170,a0733a,1579251667.0,1579257153,KTPA,nan,UPS1338 ,UPS
4171,a51770,1579250200.0,1579257036,KTPA,nan,UPS1350 ,UPS
4172,a124d4,1579251816.0,1579256427,KTPA,nan,FDX1410 ,FDX
4173,ad8f4b,1579249474.0,1579254274,KTPA,nan,FDX1067 ,FDX
4177,a4dd5e,1579244360.0,1579250057,KTPA,nan,UPS1328 ,UPS
4184,a475a3,1579238075.0,1579241696,KTPA,nan,DAL386  ,DAL
4186,a2178d,1579232169.0,1579241098,KTPA,nan,N234BZ  ,null
4187,ab2c04,1579238460.0,1579240646,KTPA,KMIA,AAL1921 ,AAL
4189,a45552,1579227834.0,1579240319,KTPA,nan,ATN3717 ,ATN
4190,a76df8,1579234135.0,1579238428,KTPA,nan,AAL1773 ,AAL
4192,ab2b2c,1579232836.0,1579236346,KTPA,nan,DAL2993 ,DAL
4193,a67b07,1579228144.0,1579236042,KTPA,nan,SOO3600 ,null
4194,aa8513,1579231227.0,1579235909,KTPA,nan,N777WY  ,null
4197,a77f2d,1579230799.0,1579235234,KTPA,nan,AAL864  ,AAL
4201,acca88,1579227198.0,1579234540,KTPA,nan,AAL2409 ,AAL
4203,aa97d1,1579227781.0,1579234240,KTPA,nan,SWA1716 ,SWA
4204,a0817c,1579225640.0,1579234137,KTPA,nan,UAL8183 ,UAL
4205,a124ae,1579225957.0,1579233855,KTPA,nan,N173DS  ,null
4210,a53b69,1579222669.0,1579232906,KTPA,nan,SWA4706 ,SWA
4212,a8943d,1579220544.0,1579232509,KTPA,nan,AAL604  ,AAL
4215,a9b7f6,1579224703.0,1579231905,KTPA,nan,AAL1745 ,AAL
4216,c03f85,1579220038.0,1579231769,KTPA,nan,WSW748  ,WSW
4217,a65fb5,1579191255.0,1579231726,KTPA,nan,N51GJ   ,null
4221,a0b550,1579224028.0,1579230835,KTPA,nan,AAL2401 ,AAL
4225,a9be75,1579223175.0,1579229509,KTPA,nan,00000000,null
4227,a7101e,1579224363.0,1579228974,KTPA,nan,AAL2022 ,AAL
4228,ac94f1,1579218036.0,1579228766,KTPA,nan,N91GJ   ,null
4231,a50887,1579220416.0,1579228109,KTPA,nan,UAL246  ,UAL
4232,a0ad24,1579219395.0,1579227953,KTPA,nan,UAL1087 ,UAL
4235,ac390f,1579219949.0,1579226802,KTPA,nan,AAL347  ,AAL
4239,a2d68d,1579213656.0,1579225691,KTPA,nan,N282MS  ,null
4240,a3cf4f,1579216906.0,1579225553,KTPA,nan,UAL1640 ,UAL
4243,a42b45,1579216263.0,1579224908,KTPA,nan,DAL3005 ,DAL
4247,a1c466,1579216420.0,1579224534,KTPA,nan,N2128F  ,null
4248,a9d44c,1579216251.0,1579224389,KTPA,nan,AAL2082 ,AAL
4249,a8bbbc,1579217265.0,1579224176,KTPA,nan,AAL1693 ,AAL
4250,a14b1a,1579216340.0,1579223535,KTPA,nan,,null
4252,a870ef,1579221741.0,1579223307,KTPA,KGIF,N643FT  ,null
4253,a6b009,1579218103.0,1579222904,KTPA,nan,N53WA   ,null
4254,a23d25,1579215110.0,1579222708,KTPA,nan,SWA496  ,SWA
4255,aaeddb,1579220465.0,1579222600,KTPA,nan,N803JS  ,null
4256,c05853,1579214320.0,1579222487,KTPA,nan,ROU1658 ,ROU
4258,a10d6c,1579220720.0,1579222187,KTPA,nan,EJM167  ,null
4259,a09e70,1579220044.0,1579222163,KTPA,KMIA,UPS9787 ,UPS
4269,a37791,1579208801.0,1579219220,KTPA,nan,DAL395  ,DAL
4271,aa75bd,1579215353.0,1579219018,KTPA,nan,SWA1675 ,SWA
4274,a01724,1579212161.0,1579218616,KTPA,nan,ATN3332 ,ATN
4275,a0f5e7,1579214022.0,1579218391,KTPA,nan,FDX768  ,FDX
4277,a00102,1579214238.0,1579218194,KTPA,nan,N1LF    ,null
4278,aa56da,1579202101.0,1579218168,KTPA,nan,UAL352  ,UAL
4280,ac5fad,1579214242.0,1579217862,KTPA,nan,DAL2024 ,DAL
4281,a64db9,1579207203.0,1579217774,KTPA,nan,NKS797  ,NKS
4286,a3007b,1579215388.0,1579217243,KTPA,nan,EJM2929 ,null
4289,a0a91f,1579208089.0,1579216947,KTPA,nan,UAL1783 ,UAL
4290,ac7aa9,1579202241.0,1579216838,KTPA,nan,DAL1301 ,DAL
4292,a57b5a,1579210560.0,1579216682,KTPA,nan,UPS5506 ,UPS
4296,a0afa5,1579214983.0,1579216269,KTPA,nan,UPS5528 ,UPS
4299,a04e24,1579211400.0,1579215817,KTPA,nan,FDX562  ,FDX
4300,ac235c,1579213833.0,1579215700,KTPA,nan,GAJ881  ,null
4303,a4d4b3,1579206048.0,1579215414,KTPA,nan,LXJ410  ,null
4304,abdce1,1579205109.0,1579215305,KTPA,nan,SWA1039 ,SWA
4307,a7a616,1579207771.0,1579215028,KTPA,nan,DAL1621 ,DAL
4310,aa739d,1579208674.0,1579214489,KTPA,nan,UAL2067 ,UAL
4312,a54227,1579212628.0,1579213868,KTPA,nan,N438PM  ,null
4313,aaa954,1579206483.0,1579213715,KTPA,nan,SWA795  ,SWA
4314,a3965c,1579209963.0,1579213478,KTPA,nan,FFT2551 ,FFT
4316,400772,1579178802.0,1579212705,KTPA,nan,BAW60T  ,BAW
4317,a0fc0a,1579198625.0,1579212509,KTPA,nan,N1624K  ,null
4319,a80a2e,1579205989.0,1579212200,KTPA,nan,EJA617  ,EJA
4320,a3621e,1579205341.0,1579212050,KTPA,nan,AAL2430 ,AAL
4322,a36f24,1579210216.0,1579211347,KTPA,nan,N320JM  ,null
4323,ab6247,1579198956.0,1579211172,KTPA,nan,SWA1035 ,SWA
4325,a919cd,1579207277.0,1579210974,KTPA,nan,DAL1874 ,DAL
4326,a1ede3,1579206931.0,1579210820,KTPA,nan,EJM223  ,null
4327,a2adf4,1579193387.0,1579210694,KTPA,nan,ASA770  ,ASA
4329,aaa9d8,1579203315.0,1579210574,KTPA,nan,SWA1659 ,SWA
4330,acc3f7,1579205015.0,1579210469,KTPA,nan,EDV5233 ,EDV
4335,a5540c,1579202377.0,1579209806,KTPA,nan,SWA1287 ,SWA
4336,a5df79,1579204726.0,1579209565,KTPA,nan,N478GS  ,null
4338,aa7e79,1579198993.0,1579209136,KTPA,nan,UAL245  ,UAL
4340,a657bf,1579196040.0,1579208505,KTPA,nan,AAL549  ,AAL
4341,a085ed,1579201663.0,1579207854,KTPA,nan,GTI3067 ,GTI
4345,a50b0e,1579194303.0,1579207287,KTPA,nan,LXJ424  ,null
4347,abece7,1579203559.0,1579207105,KTPA,nan,DAL2047 ,DAL
4349,a684b5,1579198722.0,1579206681,KTPA,nan,AAL1663 ,AAL
4350,a624ac,1579201982.0,1579206476,KTPA,nan,SWA1961 ,SWA
4351,a32e7e,1579195718.0,1579206195,KTPA,nan,N304DE  ,null
4352,ad84de,1579199221.0,1579206167,KTPA,nan,AAL2353 ,AAL
4355,a5954e,1579198759.0,1579205939,KTPA,nan,UAL1112 ,UAL
4357,a029b6,1579203766.0,1579205751,KTPA,nan,CITT716 ,null
4358,a8d5bd,1579201131.0,1579205699,KTPA,nan,AAL1821 ,AAL
4359,aa159e,1579197183.0,1579205387,KTPA,nan,SWA1408 ,SWA
4360,a6a06e,1579198114.0,1579205249,KTPA,nan,NKS173  ,NKS
4362,adcd4c,1579202914.0,1579204857,KTPA,nan,N989HK  ,null
4365,a3d4c6,1579194580.0,1579203862,KTPA,nan,DAL2593 ,DAL
4367,a25d36,1579196150.0,1579203654,KTPA,nan,SWA1847 ,SWA
4368,ac10af,1579199940.0,1579203558,KTPA,nan,DAL2372 ,DAL
4371,aa9b20,1579195765.0,1579203173,KTPA,nan,SWA537  ,SWA
4373,c07e62,1579193823.0,1579202938,KTPA,nan,WJA1246 ,WJA
4374,ab84c9,1579200847.0,1579202574,KTPA,nan,AAL2807 ,AAL
4380,a64996,1579191361.0,1579200867,KTPA,nan,JBU1052 ,JBU
4382,a6c4d7,1579192220.0,1579200267,KTPA,nan,AAL809  ,AAL
4384,a4fda0,1579191347.0,1579199654,KTPA,nan,SWA5094 ,SWA
4386,ac929c,1579190922.0,1579198679,KTPA,nan,SWA104  ,SWA
4387,a43f83,1579196943.0,1579198595,KTPA,nan,LXJ373  ,null
4391,adf47e,1579197098.0,1579198166,KTPA,nan,N999EH  ,null
4393,42417c,1579195743.0,1579198005,KTPA,nan,CAY200  ,CAY
4395,a43ec9,1579189844.0,1579197374,KTPA,nan,UAL678  ,UAL
4396,a45587,1579189269.0,1579197208,KTPA,nan,PJC79   ,null
4398,a86a28,1579189172.0,1579196726,KTPA,nan,NKS639  ,NKS
4400,ad8cec,1579191843.0,1579196386,KTPA,nan,AAL2001 ,AAL
4401,ad2f60,1579194650.0,1579196038,KTPA,nan,N949JA  ,null
4402,0c2017,1579175153.0,1579195692,KTPA,nan,CMP393  ,CMP
4407,abd971,1579191040.0,1579194685,KTPA,nan,SWA893  ,SWA
4410,a3f8b8,1579186692.0,1579194208,KTPA,nan,AAL2015 ,AAL
4411,a8d717,1579191653.0,1579193849,KTPA,KMIA,EJA669  ,EJA
4414,ab19df,1579183353.0,1579192487,KTPA,nan,SCX367  ,SCX
4417,abdd6d,1579181001.0,1579191747,KTPA,nan,SWA1870 ,SWA
4420,aca99c,1579187725.0,1579191095,KTPA,nan,DAL1891 ,DAL
4423,a687af,1579189687.0,1579190368,KTPA,nan,CSJ52   ,null
4424,acbffd,1579185600.0,1579189916,KTPA,nan,AAL2046 ,AAL
4427,a3a084,1579181086.0,1579189511,KTPA,nan,UAL1524 ,UAL
4430,aa96be,1579179109.0,1579189105,KTPA,nan,SWA468  ,SWA
4441,acd2be,1579181311.0,1579187090,KTPA,nan,SWA1719 ,SWA
4444,a36fa4,1579181520.0,1579186527,KTPA,nan,EDV5381 ,EDV
4446,abf008,1579179822.0,1579186229,KTPA,nan,SWA1478 ,SWA
4447,aa493e,1579177572.0,1579186006,KTPA,nan,ATN3757 ,ATN
4454,c04413,1579175199.0,1579185227,KTPA,nan,ROU1648 ,ROU
4456,a6ec56,1579180049.0,1579184655,KTPA,nan,AAL503  ,AAL
4460,a90fcb,1579181981.0,1579183439,KTPA,nan,EJA683  ,EJA
4462,a9e8f7,1579180060.0,1579183104,KTPA,nan,SWA554  ,SWA
4465,a83ee4,1579180323.0,1579181596,KTPA,nan,N630MW  ,null
4468,a50f40,1579174031.0,1579180519,KTPA,nan,SWA1399 ,SWA
4469,aa6c32,1579173377.0,1579179767,KTPA,nan,SWA1601 ,SWA
4471,aa8c1b,1579172623.0,1579177846,KTPA,nan,SWA1291 ,SWA
4473,a64294,1579173864.0,1579177468,KTPA,nan,NKS900  ,NKS
4474,a61987,1579173970.0,1579176073,KTPA,KFLL,SWA849  ,SWA
4475,a2e098,1579155945.0,1579172518,KTPA,nan,ASA774  ,ASA
4476,a0b713,1579165584.0,1579171428,KTPA,nan,UPS1338 ,UPS
4478,a91295,1579166282.0,1579171046,KTPA,nan,FDX1424 ,FDX
4479,a09ab9,1579162841.0,1579170552,KTPA,nan,UPS1352 ,UPS
4480,a56a25,1579163807.0,1579170355,KTPA,nan,UPS1350 ,UPS
4481,a46304,1579157550.0,1579170020,KTPA,nan,DAL2514 ,DAL
4483,a73a40,1579481020.0,1579490095,KFXE,nan,N565HV  ,null
4484,a65374,1579488045.0,1579488757,KFXE,KOPF,N5066R  ,null
4485,a3ed0f,1579478404.0,1579486090,KFXE,nan,TKM22   ,null
4486,a7cc2c,1579478409.0,1579484369,KFXE,nan,NKS1858 ,NKS
4487,ac4cc4,1579480474.0,1579482710,KFXE,nan,TEST    ,null
4488,a9e9c9,1579473060.0,1579477061,KFXE,KAPF,N738LM  ,null
4489,a3be50,1579447604.0,1579476260,KFXE,nan,N340LH  ,null
4490,aa62fa,1579463363.0,1579475217,KFXE,nan,N769AC  ,null
4491,a4337c,1579466526.0,1579474990,KFXE,nan,N37WX   ,null
4492,a08ece,1579472205.0,1579474347,KFXE,nan,N135LR  ,null
4493,a3fad4,1579468412.0,1579474262,KFXE,nan,N3558D  ,null
4494,a88cf4,1579472642.0,1579473946,KFXE,KFMY,N650CH  ,null
4495,0a8062,1579471236.0,1579472673,KFXE,KMIA,C6SKY   ,null
4496,adcc9e,1579469404.0,1579472108,KFXE,KFXE,N989AL  ,null
4498,ade1b7,1579463532.0,1579471039,KFXE,nan,N994CF  ,null
4499,a88c0a,1579467341.0,1579470834,KFXE,KFXE,N65T    ,null
4501,a1bc22,1579467301.0,1579470388,KFXE,KVNC,N2102B  ,null
4503,ac7bf2,1579461020.0,1579469133,KFXE,nan,N903SS  ,null
4504,a027b5,1579457318.0,1579467239,KFXE,nan,N109SB  ,null
4505,a70b23,1579460911.0,1579465588,KFXE,nan,LXJ553  ,null
4506,a56fc8,1579463574.0,1579465275,KFXE,KSRQ,N45AE   ,null
4507,ab119e,,1579464864,KFXE,nan,N812JM  ,null
4508,a8b73c,1579462991.0,1579463808,KFXE,nan,N66046  ,null
4509,a6fdfb,1579459660.0,1579462288,KFXE,nan,N55KH   ,null
4511,a80994,1579454717.0,1579462103,KFXE,nan,N617JN  ,null
4513,ad6884,1579451553.0,1579460544,KFXE,nan,AAL636  ,AAL
4514,a2c46a,1579450324.0,1579459889,KFXE,KPNS,N278CD  ,null
4515,ab3a07,1579449855.0,1579459105,KFXE,nan,N822TW  ,null
4516,a90212,1579455079.0,1579457382,KFXE,KBOW,N68NH   ,null
4517,a55104,1579455692.0,1579456588,KFXE,nan,N4412T  ,null
4518,a2e35c,1579454325.0,1579455449,KFXE,KHWO,N2853N  ,null
4519,aa377b,1579452209.0,1579454493,KFXE,nan,N7578A  ,null
4520,a1a8cd,1579448404.0,1579454385,KFXE,nan,N206FC  ,null
4523,ada691,1579442925.0,1579452289,KFXE,nan,N979RF  ,null
4524,a6df95,1579447394.0,1579448810,KFXE,nan,N542CJ  ,null
4525,a45556,1579445793.0,1579448007,KFXE,nan,N379BC  ,null
4526,c05cf5,1579435508.0,1579445579,KFXE,nan,SYB046  ,null
4527,a7269e,1579444223.0,1579445451,KFXE,KAPF,N56X    ,null
4528,a98117,1579443188.0,1579443929,KFXE,KMIA,N711PP  ,null
4529,a1cb0e,1579437215.0,1579441796,KFXE,KFXE,N2142T  ,null
4530,aa795d,1579405886.0,1579411537,KFXE,nan,N774RC  ,null
4532,aa9810,1579402474.0,1579406277,KFXE,KFXE,N782BC  ,null
4533,a63c0b,1579373689.0,1579404165,KFXE,nan,N500XP  ,null
4534,a8fa21,1579384189.0,1579395407,KFXE,nan,N678HB  ,null
4535,c012c7,1579381733.0,1579394886,KFXE,nan,NRL480  ,null
4536,aab510,1579384028.0,1579388914,KFXE,KTPF,N7895V  ,null
4538,a8cf4f,1579381342.0,1579385999,KFXE,nan,N667MB  ,null
4540,a1db01,1579382504.0,1579384340,KFXE,nan,N219AR  ,null
4541,a05018,1579378440.0,1579382286,KFXE,KVNC,N11905  ,null
4542,a3ee58,1579374471.0,1579379884,KFXE,KPMP,HPJ352  ,null
4543,a9a073,1579379234.0,1579379845,KFXE,nan,N7194U  ,null
4544,a04e6e,1579377793.0,1579378459,KFXE,KHWO,N119JD  ,null
4545,a7e55d,1579376476.0,1579378030,KFXE,nan,N608EB  ,null
4546,a4ae28,1579359030.0,1579377769,KFXE,nan,N400RR  ,null
4547,a07a72,1579368335.0,1579376682,KFXE,nan,N13SK   ,null
4549,a3e957,1579367077.0,1579372534,KFXE,nan,N351JL  ,null
4550,0d8280,1579369161.0,1579372057,KFXE,nan,YV3148  ,null
4551,a95d97,1579370952.0,1579371619,KFXE,KOPF,N702SL  ,null
4552,ab0604,1579369639.0,1579371129,KFXE,KHWO,N80921  ,null
4554,a69d7b,1579369611.0,1579370702,KFXE,nan,N525WF  ,null
4555,a497f7,1579370050.0,1579370692,KFXE,KHWO,N39517  ,null
4556,a136f1,1579368017.0,1579370000,KFXE,nan,FJS144  ,null
4557,a5ac1c,1579363520.0,1579369260,KFXE,nan,N4649T  ,null
4558,a0029e,1579365462.0,1579368186,KFXE,nan,N10CS   ,null
4559,ace993,1579357988.0,1579367832,KFXE,nan,N931CA  ,null
4560,a69e6f,1579364858.0,1579365597,KFXE,KFXE,N5254K  ,null
4561,a59766,1579361611.0,1579364102,KFXE,nan,N46BL   ,null
4563,ac7005,1579351437.0,1579359452,KFXE,nan,N900JS  ,null
4564,a13b10,1579351596.0,1579357447,KFXE,nan,N179ER  ,null
4566,a19f73,1579354152.0,1579355541,KFXE,KHWO,N203ZM  ,null
4568,ace7cc,1579316404.0,1579324046,KFXE,nan,N930XX  ,null
4569,a206c9,1579320417.0,1579323782,KFXE,nan,N23GM   ,null
4570,a4eb0e,1579318566.0,1579320514,KFXE,nan,N416GP  ,null
4571,a562c9,1579316406.0,1579320099,KFXE,nan,N446VG  ,null
4573,a26a46,1579296469.0,1579305439,KFXE,nan,N255CC  ,null
4575,ad0de9,1579302261.0,1579304646,KFXE,KPMP,N940HT  ,null
4576,a7c59e,1579303024.0,1579304568,KFXE,nan,N60HJ   ,null
4577,ad59db,1579293555.0,1579303008,KFXE,nan,N96AP   ,null
4578,a361f3,1579295158.0,1579301893,KFXE,nan,N317MP  ,null
4579,ab0069,1579296370.0,1579301738,KFXE,nan,        ,null
4581,ab103b,1579299004.0,1579300432,KFXE,KFLL,N81158  ,null
4582,a7d2b2,1579289476.0,1579299231,KFXE,nan,N603DC  ,null
4583,a848e9,1579297863.0,1579298960,KFXE,nan,N633AH  ,null
4584,a00077,1579291073.0,1579298640,KFXE,nan,N1ES    ,null
4585,a6f403,1579290465.0,1579298501,KFXE,nan,XOJ547  ,null
4586,a81db1,1579295648.0,1579298301,KFXE,KSRQ,CNS75   ,null
4587,a69c99,1579293731.0,1579298245,KFXE,nan,N525ME  ,null
4588,a6353e,1579289657.0,1579298008,KFXE,nan,N5A     ,null
4589,a571c4,1579292642.0,1579297635,KFXE,nan,N45WN   ,null
4590,a7d9fb,1579293106.0,1579296881,KFXE,nan,N605BR  ,null
4591,ac42cb,1579271593.0,1579295734,KFXE,nan,N8898Y  ,null
4592,a9e557,1579287464.0,1579295392,KFXE,nan,N737D   ,null
4593,a7d717,1579294511.0,1579295243,KFXE,KOPF,N604LB  ,null
4595,a585c4,1579281468.0,1579294985,KFXE,nan,N455MB  ,null
4596,a5226f,1579292610.0,1579294522,KFXE,nan,N43TA   ,null
4599,ab1fd0,1579281917.0,1579292540,KFXE,nan,N816BS  ,null
4600,a4f3dc,1579288810.0,1579292017,KFXE,KSEF,N418WR  ,null
4601,a36c97,1579289244.0,1579292009,KFXE,nan,N32GK   ,null
4602,a0217c,1579287697.0,1579291593,KFXE,KFXE,N1073F  ,null
4603,aa03a5,1579273994.0,1579291124,KFXE,nan,N744Z   ,null
4604,aba951,1579281973.0,1579290562,KFXE,nan,N850WE  ,null
4605,a52781,1579285805.0,1579287989,KFXE,KFMY,N431GX  ,null
4606,ac2266,1579282531.0,1579286976,KFXE,KOCF,N881JT  ,null
4607,a13359,1579266687.0,1579286466,KFXE,nan,N177BT  ,null
4608,a7c580,1579285561.0,1579286171,KFXE,KMIA,N60GD   ,null
4610,a9abc4,1579279590.0,1579285475,KFXE,nan,N722JB  ,null
4611,a174e5,1579279836.0,1579285353,KFXE,KDTS,DCM6154 ,null
4613,a3b8b6,1579272665.0,1579284820,KFXE,nan,DPJ339  ,null
4614,a52f61,1579272858.0,1579282664,KFXE,nan,N433ML  ,null
4615,a08b37,1579277586.0,1579280924,KFXE,nan,N134MY  ,null
4616,a19fdb,1579273816.0,1579280184,KFXE,nan,N2032W  ,null
4617,a0bafa,1579278786.0,1579279476,KFXE,nan,N146WM  ,null
4618,a0263f,1579277781.0,1579278745,KFXE,KFXE,N109BC  ,null
4619,a9bb91,1579266379.0,1579278307,KFXE,nan,N726TT  ,null
4620,ab397c,1579269848.0,1579277956,KFXE,nan,N822NG  ,null
4621,a0545e,1579275958.0,1579277402,KFXE,nan,N120GX  ,null
4623,a1b08b,1579276182.0,1579277214,KFXE,nan,N208JH  ,null
4624,a0c6f0,1579276453.0,1579277103,KFXE,nan,N1493R  ,null
4627,ab7ece,1579267333.0,1579274864,KFXE,nan,EJM84   ,null
4630,a4d2df,1579260523.0,1579262371,KFXE,nan,N41ME   ,null
4631,a73a51,1579232958.0,1579243683,KFXE,nan,TKM55   ,null
4634,a7767b,1579219701.0,1579230204,KFXE,nan,LXJ580  ,null
4635,ab1df5,1579219283.0,1579229204,KFXE,nan,N815WT  ,null
4636,a28809,1579226984.0,1579227958,KFXE,nan,N262SP  ,null
4637,a9d580,1579219030.0,1579227551,KFXE,nan,N7325   ,null
4639,ac6fb2,1579225894.0,1579227233,KFXE,nan,N900FJ  ,null
4640,a9efc1,,1579223969,KFXE,nan,,null
4642,a1c9a6,1579211067.0,1579220000,KFXE,nan,N214PC  ,null
4644,c0828f,1579203278.0,1579218519,KFXE,nan,CGXLM   ,null
4645,a3fbeb,1579215240.0,1579217596,KFXE,nan,TKM66   ,null
4646,a1d9e3,1579209978.0,1579216918,KFXE,nan,N2182L  ,null
4647,a9aee8,1579194023.0,1579216836,KFXE,nan,N723CE  ,null
4648,a6b100,1579200222.0,1579216008,KFXE,nan,LXJ530  ,null
4649,a96ed6,1579214466.0,1579215131,KFXE,KOPF,PRD7    ,null
4650,a43019,1579195993.0,1579214610,KFXE,nan,N3690F  ,null
4651,ad9a22,1579211653.0,1579213412,KFXE,nan,N976CA  ,null
